ID,Title,News Logo,Alttext,Titletext,News Url,Body,UserIDNumber,Date
2991,Your New Job Is A Nightmare But You Can Still Quit And Save Your Career,fast-company-logo.jpg,Your New Job Is A Nightmare But You Can Still Quit And Save Your Career,Your New Job Is A Nightmare But You Can Still Quit And Save Your Career,https://www.fastcompany.com/3064592/work-smart/how-to-leave-your-new-horrible-job-without-blowing-up-your-career,"<p>There are downsides to a ""take this job and shove it"" approach, according to search consultant and interview coach Donna Svei. A 2016 survey from RiseSmart, Inc., found that 41% of recruiters ""usually"" or ""always"" present unemployed candidates to clients, while 48% ""sometimes"" do, and 11% ""rarely"" or ""never"" do. So, being unemployed could potentially work against you.</p>
",11,10/14/2016 19:35
2806,7 Career Strategies for When You're in Between Jobs,logo-business-news-daily.jpg,7 Career Strategies for When You're in Between Jobs,7 Career Strategies for When You're in Between Jobs,http://www.businessnewsdaily.com/9403-career-transition-strategies.html,"<p>Here are seven smart career-building activities to focus on during your time in between gigs... ...Volunteering in your area of interest is a great activity to pursue between jobs, said Marian Valia, another practice development manager at RiseSmart. This could entail working an event hosted by a prominent industry player, or even offering pro-bono consulting.</p>
",11,9/9/2016 14:33
2821,These 10 Jobs Are Poised for Big Salary Spikes in 2017,money-logo.jpg,These 10 Jobs Are Poised for Big Salary Spikes in 2017,These 10 Jobs Are Poised for Big Salary Spikes in 2017,http://time.com/money/4470679/best-jobs-salary-increases-2017/,"<p>Across all the industries that staffing giant Robert Half examined, the pay bump a worker can expect by taking a job at a new company is 3.6% in 2017, the firm predicts in its annual salary projection report. But workers with tech, legal, and compliance prowess stand to gain the most, noted the report, released Tuesday.</p>
",11,8/30/2016 19:45
2796,Lost Your Job? Consider it a Wake-Up Call to Become an Entrepreneur. ,entrepreneur-150.jpg,Lost Your Job? Consider it a Wake-Up Call to Become an Entrepreneur. ,Lost Your Job? Consider it a Wake-Up Call to Become an Entrepreneur. ,https://www.entrepreneur.com/article/280636,"<p>People are not born entrepreneurs. They normally become one after a problem is presented to them. Some are trying to solve a common issue we face, while some are trying to change the world. Throughout my entrepreneurial journey, one of the most common catalysts I have found for entrepreneurship has been associated with job loss.</p>
",11,8/26/2016 19:45
2751,3 ways investing in your employees protects your employer brand,benefits-pro.png,3 ways investing in your employees protects your employer brand,3 ways investing in your employees protects your employer brand,http://www.benefitspro.com/2016/08/19/3-ways-investing-in-your-employees-protects-your-e?t=employer-paid&slreturn=1471970916,"<p>According to a recent study by LinkedIn, 59 percent of organizations intend to invest more in employer brand this year than last. But, what exactly are these employers investing in? Find out how to benefit from these savvy tactics.</p>
",11,8/19/2016 19:45
2746,Preparing for the Unexpected: Protecting Employees When Layoffs Are Unavoidable,monitor-online.jpg,Preparing for the Unexpected: Protecting Employees When Layoffs Are Unavoidable,Preparing for the Unexpected: Protecting Employees When Layoffs Are Unavoidable,http://www.bpmmagazine.com/articles/preparing-for-the-unexpected.php,"<p>An unfortunate (and continuing) by-product of the economic instability we’ve been facing is layoffs. And while no company wants to be faced with a layoff, it is prudent to be prepared for one, especially if you want to preserve relations with departing employees, protect your employer brand for future employees, or encourage retained employees to remain at the organization.</p>
",11,8/16/2016 19:45
2636,There’s hope yet for Austin job seekers,my-statesman-v2.jpg,There’s hope yet for Austin job seekers,There’s hope yet for Austin job seekers,http://www.mystatesman.com/news/business/theres-hope-yet-for-austin-job-seekers/nrhQT/,"<p>Sanjay Sathé, founder and CEO of RiseSmart, a San Jose, Calif.-based company that helps job seekers look for new opportunities, says a job loss can stir up emotions of shock, depression, anger and hostility. The key, he says, is getting to a stage of optimism and renewed energy.</p>
",11,6/18/2016 18:05
2631,Laid Off? 5 Steps to Move Forward,bis-news-daily.jpg,Laid Off? 5 Steps to Move Forward,Laid Off? 5 Steps to Move Forward,http://www.businessnewsdaily.com/9084-layoff-next-steps.html,"<p>Not all companies offer job search resources to help their laid-off employees move on, but some do, especially because professionals often express interest in assistance following a layoff. A survey by RiseSmart, a career transition company, found that 90 percent of job seekers who were laid off took advantage of outplacement services, such as career coaching and resume support, when provided.</p>
",11,5/18/2016 13:15
2641,People on the Move: Ian Dawson,business-journal.jpg,People on the Move: Ian Dawson,People on the Move: Ian Dawson,http://www.bizjournals.com/potmsearch/detail/submission/5822822/Ian_Dawson,"<p>Dawson joins RiseSmart from parent company Randstad, where he most recently served as senior vice president of Global Solutions for Randstad Sourceright’s recruitment process outsourcing (RPO) practice. He holds more than 25 years of experience in sales and human resources-related outsourcing.</p>
",11,5/9/2016 19:23
2646,Outplacement firm RiseSmart names chief sales officer,staffing-industry-analysts.jpg,Outplacement firm RiseSmart names chief sales officer,Outplacement firm RiseSmart names chief sales officer,http://www2.staffingindustry.com/Editorial/Daily-News/Outplacement-firm-RiseSmart-names-chief-sales-officer-37771,"<p>RiseSmart, an outplacement firm acquired last year by Randstad Holding nv for $100 million, appointed Ian Dawson as chief sales officer effective today. Dawson will lead the company’s sales efforts and leverage Randstad’s network and global footprint.</p>
",11,5/2/2016 19:40
1841,Fifty things to know about Super Bowl 50,,Fifty things to know about Super Bowl 50,Fifty things to know about Super Bowl 50,http://www.theoaklandpress.com/sports/20160203/fifty-things-to-know-about-super-bowl-50,"<p>Career transition provider RiseSmart found that the team whose metropolitan area boasts the lower unemployment rate has won 74 percent of the past 35 Super Bowls. Based on this correlation, RiseSmart forecasts the Denver Broncos will win this Sunday.</p>
",11,2/4/2016 14:27
1836,5 Absurd but Awesome Ways to Predict the Winner of Super Bowl 50,,5 Absurd but Awesome Ways to Predict the Winner of Super Bowl 50,5 Absurd but Awesome Ways to Predict the Winner of Super Bowl 50,http://time.com/money/4206707/ways-predict-winner-super-bowl/?xid=homepage,"<p>RiseSmart, a “contemporary career transition solutions” firm, says there is a 74% success rate for the theory that the Super Bowl contender based in the metropolitan area with the lower unemployment rate will win the game. The city with lower unemployment than its Super Bowl opponent has supposedly come out victorious in 26 out of the past 35 games.</p>
",11,2/4/2016 14:16
1831,Prediction: Denver will win Super Bowl because of lower unemployment rate,,Prediction: Denver will win Super Bowl because of lower unemployment rate,Prediction: Denver will win Super Bowl because of lower unemployment rate,,"<p>From clairvoyant camels to prognosticating porcupines, everyone has a wacky way of predicting the Super Bowl winner. Well, here’s a new one. The Broncos will defeat the Panthers because Denver has a lower unemployment rate, according to RiseSmart, a company that specializes in career transitions.</p>
",11,2/2/2016 19:29
2651,Workplaces just want to have fun: The importance of levity in the office,hrdive.jpg,Workplaces just want to have fun: The importance of levity in the office,Workplaces just want to have fun: The importance of levity in the office,http://www.hrdive.com/news/workplaces-just-want-to-have-fun-the-importance-of-levity-in-the-office/412855/,"<p>According to RiseSmart... some ideas include off-site gatherings at a fun venue such as an amusement park or a piano bar, renting out a movie theater or attending a sporting event (baseball game or golf tournament).</p>
",11,1/28/2016 20:15
1781,The Job Market Improved Throughout 2015 [INFOGRAPHIC],techco.png,The Job Market Improved Throughout 2015 [INFOGRAPHIC],The Job Market Improved Throughout 2015 [INFOGRAPHIC],http://tech.co/2015-unemployment-statistics-spoiler-job-market-improving-infographic-2015-12,"<p>RiseSmart, a company that offers career transition, coaching, and outplacement services, compiled some statistics of the 2015 employment landscape in the United States and designed them into a visually appealing infographic.</p>
",11,12/14/2015 13:46
1766,Indian American-Led RiseSmart to Benefit from Randstad Buyout,logo-indiawest.jpg,Indian American-Led RiseSmart to Benefit from Randstad Buyout,Indian American-Led RiseSmart to Benefit from Randstad Buyout,http://www.indiawest.com/news/business/indian-american-led-risesmart-to-benefit-from-randstad-buyout/article_f3347e78-8416-11e5-9a77-eb977e01eeb2.html,"<p>RiseSmart founder, president, and CEO Sanjay Sathe is confident the RiseSmart brand will move forward without missing a beat.</p>
",11,11/5/2015 16:31
1236,RiseSmart Ind Growth ,techgossnews-thumbnail.jpg,RiseSmart Ind Growth ,RiseSmart Ind Growth ,http://www.techgoss.com/Story/8347S14-RiseSmart-Ind-Growth.aspx,"<p>RiseSmart, a hugely successful provider of contemporary career transition services is expanding its team of operations and engineering talent in Pune, India, to support increased customer demand and global growth.</p>
",11,11/5/2015 9:02
1771,Infographic: 16 percent of workers admit criticizing their employers online,logo_hccom.png,Infographic: 16 percent of workers admit criticizing their employers online,Infographic: 16 percent of workers admit criticizing their employers online,http://healthcarecommunication.com/Mobile/Articles/Infographic_16_percent_of_workers_admit_criticizin_13703.aspx,"<p>Employees who use social media on behalf of their organizations can help boost business, but if those staffers are disgruntled or angry, they can do more harm than good.</p>
",11,10/28/2015 16:36
1786,Randstad buys outplacement firm RiseSmart for $100 million,staffing-industry-analytics-thumbnail.jpg,Randstad buys outplacement firm RiseSmart for $100 million,Randstad buys outplacement firm RiseSmart for $100 million,http://www.staffingindustry.com/Research-Publications/Daily-News/Randstad-buys-outplacement-firm-RiseSmart-for-100-million-35489,"<p>The world’s second-largest staffing firm provided outplacement services before the acquisition, but RiseSmart will be the company’s outplacement provider in the US going forward. Plans call for RiseSmart to operate independently as part of the Randstad Soureright operations. RiseSmart President and CEO Sanjay Sathé will remain, and the business will continue to be based in San Jose, Calif.</p>
",11,9/25/2015 13:52
3061,Overcoming the challenges of the ‘great crew change’,hydrocarbon-proc-logo.jpg,Overcoming the challenges of the ‘great crew change’,Overcoming the challenges of the ‘great crew change’,http://www.hydrocarbonprocessing.com/magazine/2015/june-2015/recruitment/overcoming-the-challenges-of-the-great-crew-change,"<p>The hydrocarbon processing industry (HPI) is facing a daunting challenge in the near future: In the next five to seven years, approximately 50% of the workforce will retire in what many are calling the ‘great crew change.’ As the Baby Boomer generation moves into retirement or less-active roles within the HPI, the next generation of engineers, operators, technicians and skilled workers must step up to continue the pursuit of technological innovations and industry growth...</p>
",11,6/15/2015 19:35
651,Talent Transition in a Cyclical Oil & Gas Industry,ogm-thumbnail.jpg,Talent Transition in a Cyclical Oil & Gas Industry,Talent Transition in a Cyclical Oil & Gas Industry,http://www.oilgasmonitor.com/talent-transition-in-a-cyclical-oil-gas-industry/9205/,"<p>Recruiting new talent is often more difficult in industries that face dramatic boom and bust cycles, a pain currently felt acutely in the oil and gas industry.</p>
",11,4/10/2015 0:00
656,"Layoffs or No Layoffs, Employees Come First",hre-daily-thumbnail.jpg,"Layoffs or No Layoffs, Employees Come First","Layoffs or No Layoffs, Employees Come First",http://blog.hreonline.com/2015/03/09/layoffs-layoffs-employees-come-first/,"<p>Whatever side of the layoff story you find yourself on — now or in the future, conducting them or avoiding them at all costs — don’t ever lose sight of your employees’ experiences.</p>
",11,3/9/2015 0:00
661,Cushioning the Blow,hre-online-thumbnail.jpg,Cushioning the Blow,Cushioning the Blow,http://www.hreonline.com/HRE/view/story.jhtml?id=534358334,"<p>Severance packages are typically thought of as a way to make life easier for laid-off employees while protecting the organization’s reputational brand. However, Sanjay Sathe feels they’re doing neither very effectively.</p>
",11,2/23/2015 0:00
666,RiseSmart Featured on BenefitsPro,benefits-pro-thumbnail.jpg,RiseSmart Featured on BenefitsPro,RiseSmart Featured on BenefitsPro,http://www.benefitspro.com/2015/02/04/disconnect-emerges-in-severance-policy-study,"<h4>Disconnect Emerges in Severance Policy Study</h4>
<p>Severance tends to pop up on the public radar either in instances of executive compensation or when a tax or related change in the lawtakes place. Such cases tend to be guided by precedent and existing policy. When it comes to severance as part of company policy for all employees, however, no standard appears to exist.</p>
",11,2/4/2015 0:00
671,"RiseSmart, the firm Dan Davenport ’96 helped co-found in 2007, helps companies transition laid-off workers to new jobs.",risesmart-news-logo.jpg,"RiseSmart, the firm Dan Davenport ’96 helped co-found in 2007, helps companies transition laid-off workers to new jobs.","RiseSmart, the firm Dan Davenport ’96 helped co-found in 2007, helps companies transition laid-off workers to new jobs.",,"<p>RiseSmart's Vice President of Finance and Operations, Dan Davenport, was recently featured by his alma mater in The TCU Magazine. The article gives unique insight into Dan's involvement in the founding of RiseSmart as well as what it has taken to make RiseSmart a success.</p>
",11,1/27/2014 0:00
676,"Headhunters, beware: RiseSmart wants to upend the HR industry",silicon-valley-business-journal_0.jpg,"Headhunters, beware: RiseSmart wants to upend the HR industry","Headhunters, beware: RiseSmart wants to upend the HR industry",http://www.bizjournals.com/sanjose/print-edition/2013/11/01/headhunters-beware-risesmart-wants.html?ana=sm_sjo_ucp9&b=1383240499^13139382,"<p>Great article summing up the massive market opportunity available to RiseSmart and the genesis of our recently launched RiseSmart Compass offering.</p>
",11,11/1/2013 0:00
681,#hrwins Trend Report: Employee Engagement is Ripe for Innovation and New HR Tech Vendors Answer The Call,larocque-thumbnail.jpg,#hrwins Trend Report: Employee Engagement is Ripe for Innovation and New HR Tech Vendors Answer The Call,#hrwins Trend Report: Employee Engagement is Ripe for Innovation and New HR Tech Vendors Answer The Call,,"<p>Companies with high levels of employee engagement are seeing 20% or greater profitability and productivity, and over 60% less turnover. We're delighted that RiseSmart is singled out in the #hrwins Trend Report as a top innovator poised to deliver on this promise.</p>
",11,10/16/2013 0:00
691,Can The Social Cloud Help Americans Get Back to Work?,risesmart-news-logo.jpg,Can The Social Cloud Help Americans Get Back to Work?,Can The Social Cloud Help Americans Get Back to Work?,http://www.forbes.com/sites/giovannirodriguez/2013/08/07/can-the-social-cloud-help-get-americans-back-to-work/,"<p>Forbes is bullish on our ability to ""accelerate the other side of job creation” using cloud and social technology to leverage our keen understanding of the job ecosystem facing employers and job-seekers today. We second that emotion!</p>
",11,9/19/2013 0:00
696,RiseSmart Earns Third Consecutive Stevie in 2013 American Business Awards,risesmart-news-logo.jpg,RiseSmart Earns Third Consecutive Stevie in 2013 American Business Awards,RiseSmart Earns Third Consecutive Stevie in 2013 American Business Awards,http://www.marketwatch.com/story/risesmart-earns-third-consecutive-stevie-in-2013-american-business-awards-2013-08-08,"<p>We're delighted to announce that we've received our third consecutive Stevie Award in the Most Innovative Company of the Year category in The 11th Annual American Business Awards, the nation's premier business awards program. We thank the whole RiseSmart team for making this honor possible.</p>
",11,8/8/2013 0:00
701,LinkedIn recommendations can get you hired faster,,LinkedIn recommendations can get you hired faster,LinkedIn recommendations can get you hired faster,http://www.mlive.com/jobs/index.ssf/2011/02/linkedin_recommendations_can_get_you_hir.html,"<p>RiseSmart survey results underscore a crucial reality of today's job market: social networking can no longer be dismissed as a waste of time or over-hyped phenomenon.</p>
",11,2/8/2011 0:00
706,Can economic figures predict Super Bowl?,,Can economic figures predict Super Bowl?,Can economic figures predict Super Bowl?,http://hamptonroads.com/2011/02/can-economic-figures-predict-super-bowl,"<p>Wish you could predict the winner of the Super Bowl? Maybe now you can! Historically, the team that hails from the city with the lower unemployment rate wins most often.</p>
",11,2/6/2011 0:00
711,Nett: New home survey numbers hold plenty to cheer about,,Nett: New home survey numbers hold plenty to cheer about,Nett: New home survey numbers hold plenty to cheer about,http://lubbockonline.com/editorialseditorial-columnists/2011-02-06/nett-new-home-survey-numbers-hold-plenty-cheer-about#.UkxxCRCO7uY,"<p>Once again, we looked at Super Bowl data from the past 20 years and compared it to the unemployment rates of the competing teams’ cities. Read all about our surprising findings in this article.</p>
",11,2/6/2011 0:00
716,"Economists, statisticians find strong correlation between lower unemployment rates and Super Bowl victories",,"Economists, statisticians find strong correlation between lower unemployment rates and Super Bowl victories","Economists, statisticians find strong correlation between lower unemployment rates and Super Bowl victories",http://www.azcentral.com/arizonarepublic/business/articles/2011/02/06/20110206biz-insider0206beard.html,"<p>We analyzed the unemployment rates for the metro areas whose teams played in the past 20 Super Bowls, and found a surprising correlation in the data. The team from the region with the lower unemployment rate won 80 percent of the time. Get the full story in this article.</p>
",11,2/6/2011 0:00
721,Labor market gives Green Bay the edge in Super Bowl,,Labor market gives Green Bay the edge in Super Bowl,Labor market gives Green Bay the edge in Super Bowl,http://www.bizjournals.com/triangle/blog/2011/02/labor-market-gives-green-bay-the-edge.html,"<p>According to our research, 16 of the past 20 Super Bowls winners came from the city with the lower jobless rate. Read this article for the full story.</p>
",11,2/4/2011 0:00
726,Everything Predicts a Super Bowl Winner,,Everything Predicts a Super Bowl Winner,Everything Predicts a Super Bowl Winner,http://www.theatlanticwire.com/entertainment/2011/02/everything-predicts-a-super-bowl-winner/17837/,"<p>Our unique research found that the region with the lower unemployment rate has won 16 of the past 20 Super Bowls, giving our prediction model an 80% success rate. Read the article for more information.</p>
",11,2/4/2011 0:00
731,Jobless rates: A way to predict the Super Bowl?,,Jobless rates: A way to predict the Super Bowl?,Jobless rates: A way to predict the Super Bowl?,http://articles.sun-sentinel.com/2011-02-03/business/sfl-unemployment-predicts-super-bowl_1_jobless-rates-lower-unemployment-super-bowl-xliv,"<p>According to our research into Super Bowl results over the past 20 years, the team coming from the geographic area with the lowest unemployment rate wins the Super Bowl 80% of the time.</p>
",11,2/3/2011 0:00
736,George Chamberlin's Money in the Morning,,George Chamberlin's Money in the Morning,George Chamberlin's Money in the Morning,http://www.sddt.com/Commentary/article.cfm?Commentary_ID=10&SourceCode=20110201tqe#.UlcwdRCTpat,"<p>We've found a really good Super Bowl indicator. Our research shows that the city with the lowest unemployment rate has won the Super Bowl 80 percent of the time over the past 20 years.</p>
",11,2/1/2011 0:00
741,Betting on Super Bowl? Better Know Cities' Unemployment Rates,risesmart-news-logo.jpg,Betting on Super Bowl? Better Know Cities' Unemployment Rates,Betting on Super Bowl? Better Know Cities' Unemployment Rates,http://www.thinkadvisor.com/2011/01/31/betting-on-super-bowl-better-know-cities-unemploym,"<p>According to our study of the past 20 Super Bowls, the team from the city with the lower unemployment rate is going to win 80% of the time.</p>
",11,1/31/2011 0:00
746,Packers win b/c of jobless rate?,risesmart-news-logo.jpg,Packers win b/c of jobless rate?,Packers win b/c of jobless rate?,http://www.newsday.com/sports/football,"<p>We did some research into the past 20 Super Bowl outcomes and learned something very interesting. The winner in 80% of the games was the team from the city with the lower unemployment rate.</p>
",11,1/31/2011 0:00
751,"Bridgestone, Go Daddy Titillate With Teasers Of Super Bowl XLV Commercials",risesmart-news-logo.jpg,"Bridgestone, Go Daddy Titillate With Teasers Of Super Bowl XLV Commercials","Bridgestone, Go Daddy Titillate With Teasers Of Super Bowl XLV Commercials",http://nysportsjournalism.squarespace.com/teasing-ads-for-super-bowl-131/?SSScrollPosition=0,"<p>According to our research into the past 20 years of Super Bowl results, the team coming from the area with the lower unemployment rate will be the winner, 80% of the time.</p>
",11,1/31/2011 0:00
756,Super Bowl Can Be Predicted by Jobless Rates,risesmart-news-logo.jpg,Super Bowl Can Be Predicted by Jobless Rates,Super Bowl Can Be Predicted by Jobless Rates,http://jobs.aol.com/articles/2011/01/31/super-bowl-can-be-predicted-by-jobless-rates/,"<p>We did the research, and it turns out that unemployment rates figure prominently in the outcome of Super Bowl games. Over the past 20 years, the winner in 80% of the games was the team from the area with the lower unemployment rate.</p>
",11,1/31/2011 0:00
761,RiseSmart secures $3 million,risesmart-news-logo.jpg,RiseSmart secures $3 million,RiseSmart secures $3 million,http://www.onlinerecruitingnews.com/risesmart-secures-3-million/,"<p>We are pleased to announce the completion of a $3 million funding round led by Norwest Venture Partners, Storm Ventures and angel investors. Read the article for additional details.</p>
",11,12/16/2010 0:00
766,RiseSmart raises $3M for outplacement service,risesmart-news-logo.jpg,RiseSmart raises $3M for outplacement service,RiseSmart raises $3M for outplacement service,,"<p>Read all about it! RiseSmart has completed a $3 million equity financing round raised from existing investors Norwest Venture Partners, Storm Ventures and angel investors!</p>
",11,12/15/2010 0:00
771,Layoff ROI Calculator,risesmart-news-logo.jpg,Layoff ROI Calculator,Layoff ROI Calculator,http://www.humanresourceexecutive-digital.com/humanresourceexecutive/201011?sub_id=BF9bbZO2HvXA#pg53,"<p>Read all about it! We have just made two free ROI calculators available to help organizations understand the return on their outplacement investment.</p>
",11,11/22/2010 0:00
776,Information Management: New Product News,risesmart-news-logo.jpg,Information Management: New Product News,Information Management: New Product News,http://www.information-management.com/news/BI_MDM_ELT_ERP_SaaS_cloud_data_products-10018728-1.html,"<p>Our newest offering, SmartRedeploy, makes use of powerful matching technology to help companies cut severance and recruitment costs while by helping them retain existing talent and put people into open roles.</p>
",11,9/16/2010 0:00
781,RiseSmart debuts new SaaS solution to redeploy talent,risesmart-news-logo.jpg,RiseSmart debuts new SaaS solution to redeploy talent,RiseSmart debuts new SaaS solution to redeploy talent,http://www.onlinerecruitingnews.com/risesmart-debuts-new-saas-solution-to-redeploy-talent/,"<p>Our latest offering, SmartRedeploy, represents the most direct way to accelerate time-to-placement for laid-off workers and time-to-hire for employers. Our solution ensures employers don’t let valuable talent slip out the door due to inefficient information-sharing, which unfortunately happens all too often.</p>
",11,9/15/2010 0:00
791,After the Newspaper Layoff: The Next Five Things You Should Do,risesmart-news-logo.jpg,After the Newspaper Layoff: The Next Five Things You Should Do,After the Newspaper Layoff: The Next Five Things You Should Do,http://rising.blackstar.com/after-the-newspaper-layoff-the-next-six-things-you-should-do.html,"<p>Our CEO, Sanjay Sathe, offers more great advice to journalists who have lost their jobs in the second post of the serices. The first post can be found <a href=""http://rising.blackstar.com/after-the-newspaper-layoff-the-first-six-things-you-should-do.html"" target=""_blank"">here</a>.</p>
",11,9/14/2010 0:00
806,RiseSmart’s service for laid-off workers optimized for iPhone,risesmart-news-logo.jpg,RiseSmart’s service for laid-off workers optimized for iPhone,RiseSmart’s service for laid-off workers optimized for iPhone,http://www.intomobile.com/2010/07/01/risesmarts-service-for-laid-off-workers-optimized-for-iphone/,"<p>Our job-search technology is now available to job-seekers on the go! Read the article for further information.</p>
",11,7/1/2010 0:00
811,Personalized job search tools now on iPhone,risesmart-news-logo.jpg,Personalized job search tools now on iPhone,Personalized job search tools now on iPhone,http://www.siliconindia.com/shownews/Personalized_job_search_tools_now_on_iPhone-nid-69254-cid-2.html,"<p>RiseSmart's personalized job-search tools are now available to job-seekers on the go via their iPhones. Read the full article for all the details.</p>
",11,6/30/2010 0:00
831,"Transition Concierge To-Go Available For BlackBerry, Android, iPhone. Wants To Help You Find A Job",risesmart-news-logo.jpg,"Transition Concierge To-Go Available For BlackBerry, Android, iPhone. Wants To Help You Find A Job","Transition Concierge To-Go Available For BlackBerry, Android, iPhone. Wants To Help You Find A Job",,"<p>Our new mobile app, Transition Concierge To-Go, is here to help job-seekers find work on the go. Read all about it here!</p>
",11,5/15/2010 0:00
836,RiseSmart: the human approach to finding jobs through mobile phones,risesmart-news-logo.jpg,RiseSmart: the human approach to finding jobs through mobile phones,RiseSmart: the human approach to finding jobs through mobile phones,,"<p>Our new mobile app lets job-seekers look for work easily from their mobile phones. Get the scoop here!</p>
",11,5/15/2010 0:00
841,Job searching goes mobile,risesmart-news-logo.jpg,Job searching goes mobile,Job searching goes mobile,http://www.examiner.com/article/job-searching-goes-mobile,"<p>Read all about our new mobile app, Transition Concierge To-Go, which lets job-seekers conduct their job searches on the go!</p>
",11,5/15/2010 0:00
816,RiseSmart unveils new hiring product,risesmart-news-logo.jpg,RiseSmart unveils new hiring product,RiseSmart unveils new hiring product,,"<p>Read all about the launch of our new product, Recruit Concierge, which helps organizations meet all of their hiring and recruiting needs.</p>
",11,5/14/2010 0:00
821,Savvy Employers Should Question Top Five Myths of Outplacement Services,risesmart-news-logo.jpg,Savvy Employers Should Question Top Five Myths of Outplacement Services,Savvy Employers Should Question Top Five Myths of Outplacement Services,,"<p>Most employers don’t understand what makes outplacement a truly successful venture. Read on for some expert analysis on the subject from our CEO, Sanjay Sathe.</p>
",11,5/13/2010 0:00
826,RiseSmart Launches Talent Acquisition Solution with Recruit Concierge,risesmart-news-logo.jpg,RiseSmart Launches Talent Acquisition Solution with Recruit Concierge,RiseSmart Launches Talent Acquisition Solution with Recruit Concierge,,"<p>RiseSmart's new talent acquisition solution, Recruit Concierge, is making headlines. Get the details in this article!</p>
",11,5/12/2010 0:00
846,Leveraging social media for job transitioning,risesmart-news-logo.jpg,Leveraging social media for job transitioning,Leveraging social media for job transitioning,http://www.examiner.com/article/leveraging-social-media-for-job-transitioning,"<p>The offerings of traditional providers – such as group counseling and the use of office space – are so outdated that 40 percent of laid-off workers don't bother to show up. Read about how our latest offering, Transition Concierge 3.0, pairs social technology and individual coaching to get people back to work fast.</p>
",11,3/29/2010 0:00
851,Up in the Air with Outplacement Outsourcing,risesmart-news-logo.jpg,Up in the Air with Outplacement Outsourcing,Up in the Air with Outplacement Outsourcing,http://hroutsourcinginsights.wordpress.com/2010/02/02/up-in-the-air-with-outplacement-outsourcing/,"<p>Here's a great opinion piece putting outplacement into perspective, in light of the industry's portrayal in the new movie ""Up in the Air.""</p>
",11,2/2/2010 0:00
856,“Up In The Air” Dragged Back Down To Earth By Start-Up,risesmart-news-logo.jpg,“Up In The Air” Dragged Back Down To Earth By Start-Up,“Up In The Air” Dragged Back Down To Earth By Start-Up,http://blogs.wsj.com/venturecapital/2010/01/14/up-in-the-air-dragged-back-down-to-earth-by-start-up/?mod=rss_WSJBlog,"<p>We're thrilled that The Wall Street Journal appreciated our <a href=""http://www.prweb.com/releases/2010/01/prweb3436824.htm"" target=""_blank"">response to ""Up in the Air""</a> and its portrayal of</p>
",11,1/14/2010 0:00
861,Clooney's movie stretches the truth on firings,risesmart-news-logo.jpg,Clooney's movie stretches the truth on firings,Clooney's movie stretches the truth on firings,http://www.post-gazette.com/lifestyle/2010/01/03/Clooney-s-movie-stretches-the-truth-on-firings/stories/201001030273,"<p>Another great perspective on ""Up in the Air"" from the HR and outplacement perspective, including a few quotes from our CEO, Sanjay Sathe.</p>
",11,1/3/2010 0:00
866,RiseSmart move targets corporate outplacement biz,risesmart-news-logo.jpg,RiseSmart move targets corporate outplacement biz,RiseSmart move targets corporate outplacement biz,,"<p>This article offers a great review of our progress to date as we begin to tackle the corporate outplacement market.</p>
",11,12/8/2009 0:00
871,Outplacement Alternative: RiseSmart,risesmart-news-logo.jpg,Outplacement Alternative: RiseSmart,Outplacement Alternative: RiseSmart,http://www.jibberjobber.com/login.php,"<p>Here's a nice article with some nuggets from our recent press release announcing our funding round. We're pleased that Affordable Outplacement found it a ""juicy read""!</p>
",11,11/17/2009 0:00
881,Disruptive Outplacement Service Rises Out Of Recession,risesmart-news-logo.jpg,Disruptive Outplacement Service Rises Out Of Recession,Disruptive Outplacement Service Rises Out Of Recession,http://www.broowaha.com/articles/5305/disruptive-outplacement-service-rises-out-of-recession,"<p>A great recap of our early history as a company that describes how Fortune 500 companies immediately responded to our approach to outplacement.</p>
",11,11/4/2009 0:00
886,Disrupting Outplacement: RiseSmart,risesmart-news-logo.jpg,Disrupting Outplacement: RiseSmart,Disrupting Outplacement: RiseSmart,http://www.richardrbecker.com/2009/11/disrupting-outplacement-risesmart.html,"<p>A great piece about our outplacement strategy. Sanjay's quote says it all: ""We have brought innovation to an otherwise stodgy industry that has introduced very few new ideas over the past 20 years.""</p>
",11,11/4/2009 0:00
891,RiseSmart CEO Sanjay Sathe on the new direction,risesmart-news-logo.jpg,RiseSmart CEO Sanjay Sathe on the new direction,RiseSmart CEO Sanjay Sathe on the new direction,http://www.gautamblogs.com/2009/11/risesmart-ceo-sanjay-sathe-on-new.html,"<p>Here's a great interview with our CEO, Sanjay Sathe, who noted that it's been remarkable to be able to ""walk into Fortune 500 companies and win their outplacement business away from longtime, and in some cases deeply entrenched, incumbents. We’ve done it time and again.""</p>
",11,11/3/2009 0:00
896,RiseSmart Profile - 10/26/09,risesmart-news-logo.jpg,RiseSmart Profile - 10/26/09,RiseSmart Profile - 10/26/09,http://www.hrexaminer.com/091026-risesmart/,"<p>Leading HR industry analyst John Sumser wrote this glowing review of RiseSmart. This quote sums it up nicely: ""Sharp price differentiation, a results orientation and technology backbone make RiseSmart a company to watch closely over the next couple of years. This is how disintermediation works.""</p>
",11,10/26/2009 0:00
